tweet;link;date
I don't have a map, unfortunately. The closure is supposed to reopen Monday morning, but to be safe, I would recommend catching the bus at the 3975 south, 900 east stop.;https://twitter.com/RideUTA/status/1033754915984818177;2018-08-26 16:35:52
@RideUTA https://twitter.com/kendalbhunter/status/1033672574855598080 …;https://twitter.com/kendalbhunter/status/1033685819721015296;2018-08-26 12:01:19
Good luck!!;https://twitter.com/RideUTA/status/1033543964169658368;2018-08-26 02:37:38
Thank you so much!;https://twitter.com/ShellieGail86/status/1033543814378663937;2018-08-26 02:37:02
Perfect. I also contacted TRAX control. They are going to search the train in Draper. If they find it, it will be turned in to Lost and Found.;https://twitter.com/RideUTA/status/1033543699710373888;2018-08-26 02:36:34
Samsung Galaxy s5, black with a worn black case that is partially magnetic. We are attempting to meet the train at Murray Central currently. We will call other wise;https://twitter.com/ShellieGail86/status/1033543267781095425;2018-08-26 02:34:52
I’ll ask someone to check! You can give lost and found a call Monday at 8:30, 801-287-4664 to see if it was found. If I hear back before then, I’ll let you know. What model/color please?;https://twitter.com/RideUTA/status/1033542721460490245;2018-08-26 02:32:41
My boyfriend's cell phone on the blue line heading to Draper that left the courthouse about 10 to 15 mins ago;https://twitter.com/ShellieGail86/status/1033542344807772160;2018-08-26 02:31:11
Lost;https://twitter.com/ShellieGail86/status/1033542103203303424;2018-08-26 02:30:14
Is it something you lost or something you found?;https://twitter.com/RideUTA/status/1033541708020113408;2018-08-26 02:28:40
@RideUTA what's the best method to report a lot item. I know customer service hours are stating that they closed already.;https://twitter.com/ShellieGail86/status/1033538533884153856;2018-08-26 02:16:03
FR Update 7:30 pm: Regular service is resuming, expect minor delays as trains return to schedule.;https://twitter.com/RideUTA/status/1033527626164527104;2018-08-26 01:32:42
We should be close to on time.;https://twitter.com/RideUTA/status/1033526958183915523;2018-08-26 01:30:03
What are the current delays to go on frontrunner from Lehi to Provo?;https://twitter.com/WardleBraden/status/1033526538115801088;2018-08-26 01:28:23
No problem, but he’ll need to take TRAX from SL Central to Murray Central then transfer back to FrontRunner. There will be UTA personnel out to help him find his way.;https://twitter.com/RideUTA/status/1033525356848984065;2018-08-26 01:23:41
My son is at lagoon. Trying to ride FR down to Utah county when they close. Is he going to have a problem?;https://twitter.com/Brittmeredith/status/1033522685651894272;2018-08-26 01:13:04
You're very welcome, have a great night!;https://twitter.com/RideUTA/status/1033520386225393665;2018-08-26 01:03:56
@UTA Thank You;https://twitter.com/Simonchen718/status/1033519735315546113;2018-08-26 01:01:21
FrontRunner is sending an extra train to assist, which just left the yard, so I'm estimating it will get to SL Central in about 15 minutes.;https://twitter.com/RideUTA/status/1033519101476593664;2018-08-26 00:58:50
@RideUTA When will the next FR NB train leaving Salt Lake Central? No one knows anything on the platform;https://twitter.com/Simonchen718/status/1033518460196802562;2018-08-26 00:56:17
FR Update 6:45 pm: the incident is ongoing, please continue to take TRAX from Murray to Salt Lake Central.;https://twitter.com/RideUTA/status/1033515798499864579;2018-08-26 00:45:42
A NB train departed North Temple a few minutes ago. I don't have an ETA on when the next one will depart, but currently trains are running about 30 minutes delayed.;https://twitter.com/RideUTA/status/1033514896275718146;2018-08-26 00:42:07
Is there a train heading north yet? (N Temple to Ogden);https://twitter.com/benrothart/status/1033513789826584576;2018-08-26 00:37:43
The NB train just departed from SL Central so it should be there in the next few minutes.;https://twitter.com/RideUTA/status/1033512006719074304;2018-08-26 00:30:38
@RideUTA when will the next north bound from North temple station depart?;https://twitter.com/NickDurst93/status/1033511459223887872;2018-08-26 00:28:28
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 3/2019 when UVX is complete, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi o;https://twitter.com/Mackerelcat/status/1033510729347821568;2018-08-26 00:25:34
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 12/18 @ProvoOremTRIP @BYUpic.twitter.com/r6Nd4qkNb8;https://twitter.com/Mackerelcat/status/1033510521650077696;2018-08-26 00:24:44
Not much longer now, FrontRunner just told me about 5 more minutes.;https://twitter.com/RideUTA/status/1033509586324598785;2018-08-26 00:21:01
Thanks! Is there any idea on when it’ll move northwards?;https://twitter.com/Ehmannky/status/1033509267821801472;2018-08-26 00:19:45
Buses are also available: Depart 18:35 from stop 400 S @765 W on line 516 TO NT STATION. Arrive 18:49 at stop 400 W @206 N. . . . Transfer 18:58 at stop NORTH TEMPLE STATION to line 750 NORTHBOUND. Arrive 19:54 at final destination stop OGDEN STATION.;https://twitter.com/RideUTA/status/1033509210980593665;2018-08-26 00:19:32
That bad huh? Well, good luck to the @RideUTA riders tonight and to @UnionPacific for a safe resolution to whatever is happening. Bummer it's happening on a Saturday or all days;https://twitter.com/Maldor96/status/1033508963323531264;2018-08-26 00:18:33
There's a FrontRunner train at SL Central now.;https://twitter.com/RideUTA/status/1033508514579267584;2018-08-26 00:16:46
Is there an eta on when the train will get to the SLC station? And are there any alternative routes to Ogden today?;https://twitter.com/Ehmannky/status/1033508183157948416;2018-08-26 00:15:27
That's correct.;https://twitter.com/RideUTA/status/1033507887971217409;2018-08-26 00:14:16
So we can get off Trax at Murray to catch Frontrunner to Orem?;https://twitter.com/joehadfield/status/1033507554394087425;2018-08-26 00:12:57
FR Update 6:07 pm: the incident is ongoing, please continue to take TRAX from Salt Lake Central to Murray and vice versa, and continue to expect delays in either direction.;https://twitter.com/RideUTA/status/1033506308438118400;2018-08-26 00:08:00
Investigation? So the authorities are involved? Was it a crash?;https://twitter.com/pry_mek/status/1033506279476490240;2018-08-26 00:07:53
Curiosity is understandable, however, we will not be commenting on an incident that is under investigate.;https://twitter.com/RideUTA/status/1033505778940997633;2018-08-26 00:05:53
Is Union Pacific blocking UTA access again?;https://twitter.com/pry_mek/status/1033505335519064064;2018-08-26 00:04:08
Ok. Respectfully, you guys always call it an “incident”. What happened? Specifically.;https://twitter.com/pry_mek/status/1033504805744861184;2018-08-26 00:02:01
That's correct. Please keep an eye on Twitter, as we will announce when trains are proceeding normally once more. At this time, there is no ETA on when that will happen though.;https://twitter.com/RideUTA/status/1033504608126160896;2018-08-26 00:01:14
Ok! So from Ogden we’ll get to salt lake, take trax to Murray and then frontrunner from Murray to Provo?;https://twitter.com/abbermac/status/1033504166516121600;2018-08-25 23:59:29
There is a non-UTA related incident near Salt Lake Central that is blocking the rails.;https://twitter.com/RideUTA/status/1033504004989480960;2018-08-25 23:58:51
What happened?;https://twitter.com/pry_mek/status/1033503651472408576;2018-08-25 23:57:26
Great question! FrontRunner is still servicing all stations except SLC and Murray, trains are turning at those two stations and heading in opposite directions.;https://twitter.com/RideUTA/status/1033503626348699648;2018-08-25 23:57:20
@RideUTA will the SB train be able to get back to Provo with the delay or will it be stuck in Murray?;https://twitter.com/abbermac/status/1033503237603639296;2018-08-25 23:55:48
You think they care about losing money? They don't. We taxpayers are the suckers.;https://twitter.com/zmaj101/status/1033501081442050048;2018-08-25 23:47:13
"FR Update 5:39 pm: Expect NB delays from Salt Lake Central to Ogden; SB delays from Murray to Provo.";https://twitter.com/RideUTA/status/1033499334929788928;2018-08-25 23:40:17
FR Update 5:21 pm: This incident is ongoing, please continue to use TRAX to get from Salt Lake Central and Murray until further notice.;https://twitter.com/RideUTA/status/1033494729135202306;2018-08-25 23:21:59
You encountering this?pic.twitter.com/NdC5MWXhbu;https://twitter.com/ryanwmcdonald/status/1033494155333271552;2018-08-25 23:19:42
Please call our Customer Focus team at 801-RIDE-UTA (743-3882), choosing option #5, on Monday to discuss the possibility of a refund.;https://twitter.com/RideUTA/status/1033493439873265669;2018-08-25 23:16:52
Can I get a refund on my ticket then;https://twitter.com/empathetichorse/status/1033492672764248064;2018-08-25 23:13:49
FR Update 5:09 pm: SB trains are not able to continue past SL Central, NB trains from Murray due to the non-UTA related incident. Please continue to use TRAX to travel between these two stations.;https://twitter.com/RideUTA/status/1033491881219555330;2018-08-25 23:10:40
#BreakingNews 900 S 650 W Officer on scene advised that 1 person is deceased and wants a crime log started. States there is a shoe on the tracks. They are requesting Crime Lab and additional officers. This is not a @RideUTA Train.;https://twitter.com/SLCScanner/status/1033491291592634368;2018-08-25 23:08:19
FR Alert 5:03 pm: Due to a non-UTA incident involving Union Pacific, the NB train at Murray cannot continue to Salt Lake Central at this time. Please use TRAX from Murray to Salt Lake Central to continue north.;https://twitter.com/RideUTA/status/1033490456309649408;2018-08-25 23:05:00
Great idea, thanks! We also have a blog on our website, as well as signs at FrontRunner stations with even more signs (including A frames) to come. :);https://twitter.com/RideUTA/status/1033416035804827648;2018-08-25 18:09:17
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 3/2019 when UVX is complete, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi n;https://twitter.com/Mackerelcat/status/1033415967454330880;2018-08-25 18:09:01
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 12/18 @ProvoOremTRIP @BYUpic.twitter.com/6OlaimVJCc;https://twitter.com/Mackerelcat/status/1033415854543659008;2018-08-25 18:08:34
RER has faregates and often has fare checks;https://twitter.com/ajlamesa/status/1033346760675155968;2018-08-25 13:34:01
Yep. That's why no U.S. network is true RER.;https://twitter.com/RAILMag/status/1033328729706119169;2018-08-25 12:22:22
No prob! I believe the lane will be separated from other traffic, but let me confirm on Monday.;https://twitter.com/RideUTA/status/1033227506197909505;2018-08-25 05:40:08
Right, I know it will have dedicated lanes. I mean, will there eventually be something physically separating the UVX lanes from the traffic lanes so that drivers don't decide to joyride in the UVX lanes? Thanks for responding!;https://twitter.com/jeffrbenn/status/1033218406147940359;2018-08-25 05:03:58
Yes, eventually the UVX will run in its own dedicated lane for much of the route.;https://twitter.com/RideUTA/status/1033217988189741056;2018-08-25 05:02:19
Hey @RideUTA, will there be physical separation of the UVX bus lanes to keep it from becoming like this? https://twitter.com/faizsays/status/1033031938456600578 …;https://twitter.com/jeffrbenn/status/1033215913468813312;2018-08-25 04:54:04
